Hips (0.9998610615730286, -0.014408961869776249, 0.0007346239872276783, 0.008347809314727783) (0.9581107497215271, -1.6504415273666382, -0.09799416363239288) (0.21828898787498474, 1.1547542810440063, 0.9724176526069641)
RightShoulder (0.9951131343841553, 0.014851873740553856, -0.07711296528577805, 0.05985652282834053) (6.975427627563477, 1.164740800857544, 8.9331693649292) (-0.028999993577599525, 4.059984348714352e-09, 0.1334000527858734)
RightArm (0.7499524354934692, 0.023978468030691147, -0.6555812358856201, 0.08490920066833496) (9.1632661819458, -4.3221564292907715, 81.97103118896484) (-0.16100001335144043, -6.461050361394882e-08, -4.487810656428337e-08)
RightForeArm (-0.9969608783721924, 0.059655528515577316, -0.0448429249227047, 0.022344905883073807) (177.73658752441406, -173.05291748046875, 174.98658752441406) (-0.2800000011920929, -2.2351741790771484e-08, 5.960464477539063e-08)
RightHand (0.9995806813240051, -0.011640948243439198, -0.026207877323031425, -0.0040180012583732605) (179.50466918945312, -178.67855834960938, -176.99050903320312) (-0.25999999046325684, 3.5390257835388184e-08, 2.9802322387695312e-08)
RightHandThumb1 (0.9230581521987915, 0.041411180049180984, -0.10385798662900925, 0.3680519759654999) (43.47740936279297, -2.3905662601464428e-05, 12.839273452758789) (-0.019368421286344528, -0.025178946554660797, -0.004842105321586132)
RightHandThumb2 (-0.9855713248252869, 0.004385530948638916, 0.1672179251909256, 0.025848478078842163) (176.9953155517578, 179.99998474121094, -160.74111938476562) (-0.038717471063137054, -0.0, 0.0)
RightHandThumb3 (0.999978244304657, 9.913001944006938e-17, 2.9802292189629043e-08, 0.006594878155738115) (0.7557228803634644, 2.252212105702256e-08, -3.415016863073106e-06) (-0.026902737095952034, -0.0, 0.0)
RightInHandIndex (-1.0, -4.371139183945161e-08, 4.371138828673793e-08, -4.371138828673793e-08) (180.0, -180.0, 180.0) (-0.03389473631978035, -0.020801683887839317, 0.005345684010535479)
RightHandIndex1 (0.9715697765350342, 0.026004312559962273, -0.19752204418182373, 0.12791001796722412) (15.000048637390137, -4.909198651148472e-06, 22.983457565307617) (-0.05485136806964874, -0.010507368482649326, -0.000958736811298877)
RightHandIndex2 (0.9865655303001404, -6.73426754360662e-08, -0.16336590051651, 5.5457935133063074e-08) (180.0, -179.99998474121094, -161.1953582763672) (-0.038058944046497345, -0.0, 0.0)
RightHandIndex3 (0.9934095144271851, 5.960462701182223e-08, -0.11461906135082245, -6.259351557577099e-15) (7.828688808331208e-07, 6.785172899981262e-06, 13.16330623626709) (-0.021576417610049248, -0.0, 0.0)
RightInHandMiddle (1.0, 4.371138828673793e-08, 4.371139183945161e-08, 4.371139183945161e-08) (180.0, -180.0, -180.0) (-0.03556042164564133, -0.007960421033203602, 0.00544252572581172)
RightHandMiddle1 (0.9696865677833557, 4.470352976682079e-08, -0.24435210227966309, 7.450580596923828e-08) (9.530658644507639e-06, 2.8811482479795814e-06, 28.28709602355957) (-0.05440589413046837, -0.003302315715700388, -0.0008812630549073219)
RightHandMiddle2 (0.9560375809669495, -7.4505820180093e-08, -0.2932440936565399, 2.980232594040899e-08) (7.613179491272604e-07, -9.163854883809108e-06, 34.104549407958984) (-0.04152589291334152, -0.0, 0.0)
RightHandMiddle3 (0.980419933795929, 5.1463079131508493e-08, -0.1969180405139923, 3.424795735895714e-08) (180.0, -180.0, -157.2864227294922) (-0.02603115700185299, -0.0, 0.0)
RightInHandRing (-1.0, -4.371139183945161e-08, 4.371138828673793e-08, -4.371138828673793e-08) (180.0, -180.0, 180.0) (-0.0353861041367054, 0.0013557892525568604, 0.005655578803271055)
RightHandRing1 (0.9668349027633667, -0.02100352756679058, -0.24007107317447662, -0.08458690345287323) (170.00001525878906, -179.99998474121094, -152.11026000976562) (-0.048730943351984024, 0.005035788752138615, -0.00023242103634402156)
RightHandRing2 (-0.9629034996032715, 6.246265371601112e-08, 0.2698459327220917, 6.090185422635841e-08) (179.99998474121094, 180.0, -148.68980407714844) (-0.03618989512324333, -0.0, 0.0)
RightHandRing3 (0.9834886193275452, 6.705523958316917e-08, -0.18097005784511566, 5.9604612800967516e-08) (8.107977009785827e-06, 6.321031833067536e-06, 20.852537155151367) (-0.025111155584454536, -0.0, 0.0)
RightInHandPinky (-1.0, -4.371139183945161e-08, 4.371138828673793e-08, -4.371138828673793e-08) (180.0, -180.0, 180.0) (-0.03323620557785034, 0.012637893669307232, 0.004938947036862373)
RightHandPinky1 (0.9617108106613159, -0.037387456744909286, -0.21203505992889404, -0.16957499086856842) (160.00006103515625, -179.99998474121094, -155.13304138183594) (-0.04354020580649376, 0.011466104537248611, -0.00023242103634402156)
RightHandPinky2 (-0.94748854637146, -8.551185004535e-08, 0.3197897672653198, -1.7272585139949115e-08) (180.0, 179.99998474121094, -142.69956970214844) (-0.028984839096665382, -0.0, 0.0)
RightHandPinky3 (0.9765933752059937, -6.432869525951901e-08, -0.2150939255952835, 5.8927394519514564e-08) (180.0, -179.99998474121094, -155.15792846679688) (-0.018312841653823853, -0.0, 0.0)
LeftShoulder (0.9893060326576233, -0.09715072065591812, -0.03282482549548149, -0.10372018069028854) (167.5648956298828, -169.31471252441406, -175.03184509277344) (0.029000019654631615, -6.984919309616089e-09, 0.13339996337890625)
LeftArm (0.6927242279052734, 0.09201009571552277, 0.7141342759132385, 0.040981799364089966) (175.64346313476562, 169.2800750732422, 87.84730529785156) (0.16099999845027924, -3.562308847904205e-08, 4.7264620661735535e-08)
LeftForeArm (-0.9950103163719177, 0.09952467679977417, -0.0013184604467824101, 0.006894843187183142) (179.21327209472656, -168.57562255859375, 179.92684936523438) (0.2800000011920929, -4.0978193283081055e-08, 5.960464477539063e-08)
LeftHand (0.9934631586074829, 0.1131739392876625, 0.014539837837219238, 0.003353965003043413) (0.1983444094657898, 13.000866889953613, -1.6543859243392944) (0.25999999046325684, 5.122274160385132e-08, -1.1920928955078125e-07)
LeftHandThumb1 (-0.9230582118034363, -0.04141134396195412, -0.10385806858539581, 0.3680518865585327) (136.52259826660156, -179.99998474121094, 167.1607208251953) (0.019368421286344528, -0.025178946554660797, -0.004842105321586132)
LeftHandThumb2 (0.9855713248252869, -0.004385526292026043, 0.16721796989440918, 0.02584839053452015) (3.00468111038208, 7.630602340213954e-06, -19.258893966674805) (0.038717471063137054, -0.0, 0.0)
LeftHandThumb3 (0.999978244304657, 9.913001944006938e-17, 2.9802292189629043e-08, 0.006594878155738115) (0.7557228803634644, 2.252212105702256e-08, -3.415016863073106e-06) (0.026902737095952034, -0.0, 0.0)
LeftInHandIndex (1.0, -1.4901200273698123e-08, -1.4901198497341284e-08, 4.470350134511136e-08) (5.1226438699814025e-06, -1.707551746221725e-06, 1.7075515188480495e-06) (0.03389473631978035, -0.020801683887839317, 0.005345684010535479)
LeftHandIndex1 (-0.9715697765350342, -0.026004280894994736, -0.19752207398414612, 0.12791000306606293) (164.9999542236328, -179.99998474121094, 157.01654052734375) (0.05485136806964874, -0.010507368482649326, -0.000958736811298877)
LeftHandIndex2 (0.9865655303001404, -2.9802281531488006e-08, 0.1633659154176712, 1.4901196720984444e-08) (2.2425206225307193e-06, -3.0902544949640287e-06, -18.804641723632812) (0.038058944046497345, -0.0, 0.0)
LeftHandIndex3 (0.9934095144271851, 6.999017188036305e-08, 0.11461911350488663, 5.207681397223496e-08) (180.0, 179.99998474121094, 166.83668518066406) (0.021576417610049248, -0.0, 0.0)
LeftInHandMiddle (1.0, -1.4901200273698123e-08, -1.4901198497341284e-08, 4.470350134511136e-08) (5.1226438699814025e-06, -1.707551746221725e-06, 1.7075515188480495e-06) (0.03556042164564133, -0.007960421033203602, 0.00544252572581172)
LeftHandMiddle1 (0.9696865677833557, 9.165736258864854e-08, 0.24435202777385712, -5.476123732250926e-08) (179.99998474121094, 179.99998474121094, 151.71290588378906) (0.05440589413046837, -0.003302315715700388, -0.0008812630549073219)
LeftHandMiddle2 (-0.9560375809669495, 8.499694104102673e-08, -0.2932440936565399, -1.965041995788397e-08) (180.0, -179.99998474121094, 145.89544677734375) (0.04152589291334152, -0.0, 0.0)
LeftHandMiddle3 (0.980419933795929, -1.4901202050054962e-08, 0.19691799581050873, 3.325840125808283e-17) (3.362476945767412e-07, -1.674117925176688e-06, -22.713579177856445) (0.02603115700185299, -0.0, 0.0)
LeftInHandRing (1.0, -1.4901200273698123e-08, -1.4901198497341284e-08, 4.470350134511136e-08) (5.1226438699814025e-06, -1.707551746221725e-06, 1.7075515188480495e-06) (0.0353861041367054, 0.0013557892525568604, 0.005655578803271055)
LeftHandRing1 (0.9668349623680115, -0.02100350335240364, 0.24007101356983185, 0.08458690345287323) (9.999979019165039, -6.403302450053161e-06, -27.889726638793945) (0.048730943351984024, 0.005035788752138615, -0.00023242103634402156)
LeftHandRing2 (0.9629034996032715, -1.490117718105921e-08, 0.2698458731174469, 5.960457372111705e-08) (7.037580417090794e-06, 1.9889104407866398e-07, -31.310192108154297) (0.03618989512324333, -0.0, 0.0)
LeftHandRing3 (0.9834885597229004, 8.791418792952754e-08, 0.18097016215324402, -6.05884551418967e-08) (179.99998474121094, 179.99998474121094, 159.1474609375) (0.025111155584454536, -0.0, 0.0)
LeftInHandPinky (1.0, -1.4901200273698123e-08, -1.4901198497341284e-08, 4.470350134511136e-08) (5.1226438699814025e-06, -1.707551746221725e-06, 1.7075515188480495e-06) (0.03323620557785034, 0.012637893669307232, 0.004938947036862373)
LeftHandPinky1 (0.9617107510566711, -0.03738761693239212, 0.21203501522541046, 0.169575035572052) (19.99994468688965, -2.6040095690404996e-05, -24.86696434020996) (0.04354020580649376, 0.011466104537248611, -0.00023242103634402156)
LeftHandPinky2 (0.9474884867668152, 5.96045985901128e-08, 0.31978991627693176, 5.960457016840337e-08) (4.287292995286407e-06, 8.655742931296118e-06, -37.30044174194336) (0.028984839096665382, -0.0, 0.0)
LeftHandPinky3 (0.9765933752059937, -3.7252892326478104e-08, 0.2150939255952835, 4.301105827698775e-15) (9.182078315461695e-07, -4.168946816207608e-06, -24.84207534790039) (0.018312841653823853, -0.0, 0.0)
Hips (-0.9990730285644531, 0.019051071256399155, -0.0025334530510008335, 0.03851958364248276) (175.5880126953125, -177.80722045898438, 179.7938995361328) (0.22078421711921692, 1.1457126140594482, 0.9719509482383728)
RightUpLeg (0.9988747835159302, 0.0348280593752861, 0.001892843283712864, 0.03213382512331009) (3.682049512863159, 3.9967215061187744, -0.08862923830747604) (-0.10999999940395355, 3.109380486421287e-08, 2.0605511963367462e-08)
RightLeg (0.9994406700134277, -0.017552031204104424, -0.00018715026089921594, 0.02846411056816578) (3.263319253921509, -2.0112130641937256, -0.03583851456642151) (2.0881998352706432e-09, -4.948469722876325e-08, -0.45061996579170227)
RightFoot (0.9995357990264893, 0.005615498870611191, 0.015563717111945152, 0.02558060921728611) (2.9214227199554443, 0.6888289451599121, -1.7665895223617554) (3.306922735646367e-09, -2.2395397536456585e-08, -0.4205799698829651)
LeftUpLeg (0.9940047264099121, 0.03540331497788429, 0.0016286777099594474, -0.1034340113401413) (168.0973358154297, 175.98341369628906, 179.3933563232422) (0.10999997705221176, -3.202512743882835e-08, -2.0678271539509296e-08)
LeftLeg (0.994197428226471, 0.003233562922105193, 0.013647148385643959, 0.10665284097194672) (12.238934516906738, 0.5351855754852295, -1.5154973268508911) (-6.05359673500061e-09, -9.138602763414383e-09, -0.45061999559402466)
LeftFoot (0.9983699321746826, -0.03166572377085686, -0.03585851937532425, 0.031126726418733597) (3.440370559692383, -3.753296136856079, 4.001265048980713) (-1.076841726899147e-08, -1.4057150110602379e-08, -0.4205799698829651)
Spine (0.9997026324272156, 0.005353928543627262, 0.023627251386642456, -0.0027792358305305243) (179.66709899902344, 179.39418029785156, 177.2904510498047) (6.00994098931551e-09, -4.38994902651757e-08, 0.0812000259757042)
Spine1 (0.9996516108512878, 0.0052423360757529736, 0.025727668777108192, -0.002695407485589385) (179.67576599121094, 179.40740966796875, 177.04977416992188) (-1.2558302842080593e-08, 1.917942427098751e-08, 0.17980000376701355)
Spine2 (0.99935382604599, 0.0028471387922763824, 0.03353622183203697, -0.0126138124614954) (178.5443878173828, 179.72242736816406, 176.1524658203125) (-1.4071702025830746e-08, 3.282912075519562e-08, 0.12759995460510254)
Neck (0.9999329447746277, 0.011256729252636433, 0.0027288387063890696, 3.076356370002031e-05) (180.0, 178.7100372314453, 179.68727111816406) (-1.0128132998943329e-08, -2.9569491744041443e-08, 0.19140002131462097)
Neck1 (0.9999097585678101, 0.013132813386619091, 0.002826400101184845, 3.7165635148994625e-05) (180.0, 178.4950408935547, 179.6761016845703) (1.210719347000122e-08, 1.0331859812140465e-08, 0.04250001907348633)
Head (0.9989034533500671, 0.009757359512150288, 0.0012150330003350973, 0.045773234218358994) (5.246451377868652, 1.123329997062683, -0.08791723102331161) (-9.66247171163559e-09, 3.3032847568392754e-08, 0.042500026524066925)
RightShoulder (0.9956237077713013, -0.05550013482570648, -0.07240387797355652, -0.02026892453432083) (177.20974731445312, -173.82420349121094, -171.53074645996094) (-0.028999995440244675, -1.792795956134796e-08, 0.1334000527858734)
RightArm (0.9375123381614685, -0.1082300990819931, -0.19284190237522125, 0.26864269375801086) (29.034423828125, -17.851154327392578, 18.58917236328125) (-0.16099998354911804, -2.0299921743571758e-08, -3.9814040064811707e-08)
RightForeArm (0.9983418583869934, 0.03559412062168121, 0.04412009194493294, -0.01000151690095663) (178.67247009277344, 175.97523498535156, 174.8924560546875) (-0.2800000011920929, -9.313225746154785e-09, 2.9802322387695312e-08)
RightHand (-0.9937220215797424, 0.0005740525084547698, 0.08141215890645981, 0.07673483341932297) (171.22181701660156, 179.3494873046875, -170.68276977539062) (-0.25999999046325684, 5.587935447692871e-08, -1.862645149230957e-08)
RightHandThumb1 (0.9230581521987915, 0.041411180049180984, -0.10385798662900925, 0.3680519759654999) (43.47740936279297, -2.3905662601464428e-05, 12.839273452758789) (-0.019368421286344528, -0.025178946554660797, -0.004842105321586132)
RightHandThumb2 (-0.9855713248252869, 0.004385530948638916, 0.1672179251909256, 0.025848478078842163) (176.9953155517578, 179.99998474121094, -160.74111938476562) (-0.038717471063137054, -0.0, 0.0)
RightHandThumb3 (0.999978244304657, 9.913001944006938e-17, 2.9802292189629043e-08, 0.006594878155738115) (0.7557228803634644, 2.252212105702256e-08, -3.415016863073106e-06) (-0.026902737095952034, -0.0, 0.0)
RightInHandIndex (-1.0, -4.371139183945161e-08, 4.371138828673793e-08, -4.371138828673793e-08) (180.0, -180.0, 180.0) (-0.03389473631978035, -0.020801683887839317, 0.005345684010535479)
RightHandIndex1 (0.9715697765350342, 0.026004312559962273, -0.19752204418182373, 0.12791001796722412) (15.000048637390137, -4.909198651148472e-06, 22.983457565307617) (-0.05485136806964874, -0.010507368482649326, -0.000958736811298877)
RightHandIndex2 (0.9865655303001404, -6.73426754360662e-08, -0.16336590051651, 5.5457935133063074e-08) (180.0, -179.99998474121094, -161.1953582763672) (-0.038058944046497345, -0.0, 0.0)
RightHandIndex3 (0.9934095144271851, 5.960462701182223e-08, -0.11461906135082245, -6.259351557577099e-15) (7.828688808331208e-07, 6.785172899981262e-06, 13.16330623626709) (-0.021576417610049248, -0.0, 0.0)
RightInHandMiddle (1.0, 4.371138828673793e-08, 4.371139183945161e-08, 4.371139183945161e-08) (180.0, -180.0, -180.0) (-0.03556042164564133, -0.007960421033203602, 0.00544252572581172)
RightHandMiddle1 (0.9696865677833557, 4.470352976682079e-08, -0.24435210227966309, 7.450580596923828e-08) (9.530658644507639e-06, 2.8811482479795814e-06, 28.28709602355957) (-0.05440589413046837, -0.003302315715700388, -0.0008812630549073219)
RightHandMiddle2 (0.9560375809669495, -7.4505820180093e-08, -0.2932440936565399, 2.980232594040899e-08) (7.613179491272604e-07, -9.163854883809108e-06, 34.104549407958984) (-0.04152589291334152, -0.0, 0.0)
RightHandMiddle3 (0.980419933795929, 5.1463079131508493e-08, -0.1969180405139923, 3.424795735895714e-08) (180.0, -180.0, -157.2864227294922) (-0.02603115700185299, -0.0, 0.0)
RightInHandRing (-1.0, -4.371139183945161e-08, 4.371138828673793e-08, -4.371138828673793e-08) (180.0, -180.0, 180.0) (-0.0353861041367054, 0.0013557892525568604, 0.005655578803271055)
RightHandRing1 (0.9668349027633667, -0.02100352756679058, -0.24007107317447662, -0.08458690345287323) (170.00001525878906, -179.99998474121094, -152.11026000976562) (-0.048730943351984024, 0.005035788752138615, -0.00023242103634402156)
RightHandRing2 (-0.9629034996032715, 6.246265371601112e-08, 0.2698459327220917, 6.090185422635841e-08) (179.99998474121094, 180.0, -148.68980407714844) (-0.03618989512324333, -0.0, 0.0)
RightHandRing3 (0.9834886193275452, 6.705523958316917e-08, -0.18097005784511566, 5.9604612800967516e-08) (8.107977009785827e-06, 6.321031833067536e-06, 20.852537155151367) (-0.025111155584454536, -0.0, 0.0)
RightInHandPinky (-1.0, -4.371139183945161e-08, 4.371138828673793e-08, -4.371138828673793e-08) (180.0, -180.0, 180.0) (-0.03323620557785034, 0.012637893669307232, 0.004938947036862373)
RightHandPinky1 (0.9617108106613159, -0.037387456744909286, -0.21203505992889404, -0.16957499086856842) (160.00006103515625, -179.99998474121094, -155.13304138183594) (-0.04354020580649376, 0.011466104537248611, -0.00023242103634402156)
RightHandPinky2 (-0.94748854637146, -8.551185004535e-08, 0.3197897672653198, -1.7272585139949115e-08) (180.0, 179.99998474121094, -142.69956970214844) (-0.028984839096665382, -0.0, 0.0)
RightHandPinky3 (0.9765933752059937, -6.432869525951901e-08, -0.2150939255952835, 5.8927394519514564e-08) (180.0, -179.99998474121094, -155.15792846679688) (-0.018312841653823853, -0.0, 0.0)
LeftShoulder (0.9889806509017944, -0.13079939782619476, -0.0025387853384017944, -0.06929866969585419) (171.80313110351562, -165.0269775390625, -178.62684631347656) (0.02899998426437378, 2.4097971618175507e-08, 0.13339997828006744)
LeftArm (0.7333449721336365, 0.13322728872299194, 0.6616249084472656, 0.0819033607840538) (176.62033081054688, 162.3151092529297, 95.36043548583984) (0.16100001335144043, -2.60770320892334e-08, 7.450580596923828e-09)
LeftForeArm (0.9948764443397522, -0.10085975378751755, -0.003619937226176262, -0.005919670220464468) (179.26840209960938, -168.42543029785156, -179.50889587402344) (0.2800000011920929, -0.0, 0.0)
LeftHand (0.9936547875404358, 0.11159893125295639, 0.013594033196568489, 0.003330655861645937) (0.2106495350599289, 12.819018363952637, -1.5439475774765015) (0.2600000202655792, 3.3527612686157227e-08, 0.0)
LeftHandThumb1 (-0.9230582118034363, -0.04141134396195412, -0.10385806858539581, 0.3680518865585327) (136.52259826660156, -179.99998474121094, 167.1607208251953) (0.019368421286344528, -0.025178946554660797, -0.004842105321586132)
LeftHandThumb2 (0.9855713248252869, -0.004385526292026043, 0.16721796989440918, 0.02584839053452015) (3.00468111038208, 7.630602340213954e-06, -19.258893966674805) (0.038717471063137054, -0.0, 0.0)
LeftHandThumb3 (0.999978244304657, 9.913001944006938e-17, 2.9802292189629043e-08, 0.006594878155738115) (0.7557228803634644, 2.252212105702256e-08, -3.415016863073106e-06) (0.026902737095952034, -0.0, 0.0)
LeftInHandIndex (1.0, -1.4901200273698123e-08, -1.4901198497341284e-08, 4.470350134511136e-08) (5.1226438699814025e-06, -1.707551746221725e-06, 1.7075515188480495e-06) (0.03389473631978035, -0.020801683887839317, 0.005345684010535479)
LeftHandIndex1 (-0.9715697765350342, -0.026004280894994736, -0.19752207398414612, 0.12791000306606293) (164.9999542236328, -179.99998474121094, 157.01654052734375) (0.05485136806964874, -0.010507368482649326, -0.000958736811298877)
LeftHandIndex2 (0.9865655303001404, -2.9802281531488006e-08, 0.1633659154176712, 1.4901196720984444e-08) (2.2425206225307193e-06, -3.0902544949640287e-06, -18.804641723632812) (0.038058944046497345, -0.0, 0.0)
LeftHandIndex3 (0.9934095144271851, 6.999017188036305e-08, 0.11461911350488663, 5.207681397223496e-08) (180.0, 179.99998474121094, 166.83668518066406) (0.021576417610049248, -0.0, 0.0)
LeftInHandMiddle (1.0, -1.4901200273698123e-08, -1.4901198497341284e-08, 4.470350134511136e-08) (5.1226438699814025e-06, -1.707551746221725e-06, 1.7075515188480495e-06) (0.03556042164564133, -0.007960421033203602, 0.00544252572581172)
LeftHandMiddle1 (0.9696865677833557, 9.165736258864854e-08, 0.24435202777385712, -5.476123732250926e-08) (179.99998474121094, 179.99998474121094, 151.71290588378906) (0.05440589413046837, -0.003302315715700388, -0.0008812630549073219)
LeftHandMiddle2 (-0.9560375809669495, 8.499694104102673e-08, -0.2932440936565399, -1.965041995788397e-08) (180.0, -179.99998474121094, 145.89544677734375) (0.04152589291334152, -0.0, 0.0)
LeftHandMiddle3 (0.980419933795929, -1.4901202050054962e-08, 0.19691799581050873, 3.325840125808283e-17) (3.362476945767412e-07, -1.674117925176688e-06, -22.713579177856445) (0.02603115700185299, -0.0, 0.0)
LeftInHandRing (1.0, -1.4901200273698123e-08, -1.4901198497341284e-08, 4.470350134511136e-08) (5.1226438699814025e-06, -1.707551746221725e-06, 1.7075515188480495e-06) (0.0353861041367054, 0.0013557892525568604, 0.005655578803271055)
LeftHandRing1 (0.9668349623680115, -0.02100350335240364, 0.24007101356983185, 0.08458690345287323) (9.999979019165039, -6.403302450053161e-06, -27.889726638793945) (0.048730943351984024, 0.005035788752138615, -0.00023242103634402156)
LeftHandRing2 (0.9629034996032715, -1.490117718105921e-08, 0.2698458731174469, 5.960457372111705e-08) (7.037580417090794e-06, 1.9889104407866398e-07, -31.310192108154297) (0.03618989512324333, -0.0, 0.0)
LeftHandRing3 (0.9834885597229004, 8.791418792952754e-08, 0.18097016215324402, -6.05884551418967e-08) (179.99998474121094, 179.99998474121094, 159.1474609375) (0.025111155584454536, -0.0, 0.0)
LeftInHandPinky (1.0, -1.4901200273698123e-08, -1.4901198497341284e-08, 4.470350134511136e-08) (5.1226438699814025e-06, -1.707551746221725e-06, 1.7075515188480495e-06) (0.03323620557785034, 0.012637893669307232, 0.004938947036862373)
LeftHandPinky1 (0.9617107510566711, -0.03738761693239212, 0.21203501522541046, 0.169575035572052) (19.99994468688965, -2.6040095690404996e-05, -24.86696434020996) (0.04354020580649376, 0.011466104537248611, -0.00023242103634402156)
LeftHandPinky2 (0.9474884867668152, 5.96045985901128e-08, 0.31978991627693176, 5.960457016840337e-08) (4.287292995286407e-06, 8.655742931296118e-06, -37.30044174194336) (0.028984839096665382, -0.0, 0.0)
LeftHandPinky3 (0.9765933752059937, -3.7252892326478104e-08, 0.2150939255952835, 4.301105827698775e-15) (9.182078315461695e-07, -4.168946816207608e-06, -24.84207534790039) (0.018312841653823853, -0.0, 0.0)
Hips (-0.9972375631332397, 0.050158631056547165, -0.004877155181020498, 0.05456744134426117) (173.74830627441406, -174.2278594970703, 179.75506591796875) (0.2257223129272461, 1.142885446548462, 0.9716735482215881)
RightUpLeg (0.9974703788757324, 0.06534463912248611, 0.004097838420420885, 0.027678364887833595) (3.161663293838501, 7.503428936004639, -0.2633921504020691) (-0.10999999940395355, -2.2475433070212603e-08, 2.421438694000244e-08)
RightLeg (0.9991085529327393, -0.01763685792684555, -1.8786615328281187e-05, 0.03835412114858627) (4.398150444030762, -2.0197343826293945, -0.07541102916002274) (-5.8498699218034744e-09, 3.4153345040977e-08, -0.4506199061870575)
RightFoot (0.999339759349823, 0.004766711499541998, 0.009243285283446312, 0.03481244668364525) (3.984947443008423, 0.582747757434845, -1.0395985841751099) (7.621565600857139e-10, -4.278990672901273e-08, -0.4205799698829651)
LeftUpLeg (0.9909859299659729, 0.06858158111572266, 0.009415999054908752, -0.11469420045614243) (166.66256713867188, 172.31268310546875, 178.01109313964844) (0.10999998450279236, 2.1544110495597124e-08, -2.427259460091591e-08)
LeftLeg (0.9913995862007141, 0.004661868792027235, 0.013408907689154148, 0.1300971955060959) (14.94267463684082, 0.7295366525650024, -1.4541072845458984) (1.6298145055770874e-08, -5.305628292262554e-08, -0.45062002539634705)
LeftFoot (0.9979549050331116, -0.037371449172496796, -0.03833531215786934, 0.03492619842290878) (3.844261407852173, -4.431539058685303, 4.250945091247559) (-2.3865140974521637e-09, 3.15194483846426e-08, -0.4205799698829651)
Spine (0.999539315700531, 0.0045046694576740265, 0.029903439804911613, -0.0025766610633581877) (179.68942260742188, 179.49285888671875, 176.57138061523438) (-3.754394128918648e-09, -2.191518433392048e-08, 0.08119998127222061)
Spine1 (0.999545156955719, 0.004438942298293114, 0.02958149090409279, -0.003830092493444681) (179.54623413085938, 179.50454711914062, 176.60769653320312) (2.852175384759903e-09, -2.3166649043560028e-08, 0.17979998886585236)
Spine2 (0.9990947246551514, 0.0017012546304613352, 0.038548585027456284, -0.017913317307829857) (177.94117736816406, 179.8843536376953, 175.57876586914062) (2.240994945168495e-09, -9.778887033462524e-09, 0.1276000440120697)
Neck (0.9995582103729248, 0.028141552582383156, -0.009559384547173977, -0.000269129901425913) (5.645182454827591e-07, 3.2253575325012207, 1.09587562084198) (1.0186340659856796e-08, 3.306195139884949e-08, 0.19139999151229858)
